Elapsed Time   , Data  , ADC     , StartCells, OpenWire, Discharge, StartAux   , StartStatus, BRD#01 ADDR , CELL01, CELL02, CELL03, CELL04, CELL05, CELL06, CELL07, CELL08, CELL09, CELL10, CELL11, CELL12, GPIO1, GPIO2, GPIO3, GPIO4, GPIO5, VREF2, SOC   , ITMP  , VREGA , VREGD , 
0000:23:33.543, 2751, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4730, 2.4415, 2.4502, 2.4389, 2.4369, 2.4385, 0.0000, 0.1333, 0.0012, 0.0104, 0.0416, 0.0307, 3.9893, 4.0527, 0.0000, 5.0180, 5.0179, 3.0022, 14.7740, 2.2778, 5.0590, 3.2059, 
0000:23:34.061, 2752, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4730, 2.4415, 2.4503, 2.4389, 2.4369, 2.4386, 0.0000, 0.1322, 0.0006, 0.0104, 0.0422, 0.0315, 3.9899, 4.0518, 0.0000, 5.0177, 5.0181, 3.0024, 14.7760, 2.2777, 5.0596, 3.2055, 
0000:23:34.561, 2753, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4731, 2.4415, 2.4503, 2.4389, 2.4369, 2.4385, 0.0000, 0.1330, 0.0011, 0.0105, 0.0419, 0.0312, 3.9890, 4.0521, 0.0000, 5.0175, 5.0175, 3.0021, 14.7740, 2.2775, 5.0592, 3.2060, 
0000:23:35.065, 2754, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4731, 2.4414, 2.4505, 2.4389, 2.4369, 2.4387, 0.0000, 0.1333, 0.0010, 0.0107, 0.0418, 0.0312, 3.9886, 4.0518, 0.0000, 5.0173, 5.0173, 3.0023, 14.7720, 2.2778, 5.0593, 3.2057, 
0000:23:35.589, 2755, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4731, 2.4415, 2.4503, 2.4389, 2.4369, 2.4385, 0.0000, 0.1324, 0.0006, 0.0103, 0.0420, 0.0315, 3.9897, 4.0521, 0.0000, 5.0179, 5.0177, 3.0023, 14.7740, 2.2781, 5.0593, 3.2057, 
0000:23:36.109, 2756, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4732, 2.4417, 2.4505, 2.4390, 2.4368, 2.4386, 0.0000, 0.1319, 0.0002, 0.0103, 0.0422, 0.0318, 3.9893, 4.0519, 0.0000, 5.0178, 5.0179, 3.0022, 14.7740, 2.2776, 5.0590, 3.2057, 
0000:23:36.611, 2757, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4731, 2.4416, 2.4503, 2.4390, 2.4369, 2.4386, 0.0000, 0.1328, 0.0009, 0.0104, 0.0418, 0.0311, 3.9888, 4.0528, 0.0000, 5.0177, 5.0183, 3.0022, 14.7740, 2.2778, 5.0600, 3.2056, 
0000:23:37.114, 2758, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4732, 2.4416, 2.4504, 2.4391, 2.4370, 2.4387, 0.0000, 0.1333, 0.0011, 0.0104, 0.0416, 0.0306, 3.9892, 4.0525, 0.0000, 5.0181, 5.0173, 3.0022, 14.7740, 2.2778, 5.0593, 3.2059, 
0000:23:37.617, 2759, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4731, 2.4416, 2.4505, 2.4390, 2.4370, 2.4388, 0.0000, 0.1336, 0.0012, 0.0104, 0.0415, 0.0308, 3.9889, 4.0528, 0.0000, 5.0176, 5.0177, 3.0022, 14.7720, 2.2776, 5.0592, 3.2057, 
0000:23:38.119, 2760, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4731, 2.4414, 2.4503, 2.4390, 2.4370, 2.4387, 0.0000, 0.1336, 0.0012, 0.0103, 0.0415, 0.0308, 3.9884, 4.0521, 0.0000, 5.0176, 5.0178, 3.0022, 14.7740, 2.2776, 5.0594, 3.2055, 
0000:23:38.669, 2761, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4732, 2.4416, 2.4503, 2.4389, 2.4371, 2.4387, 0.0000, 0.1307, 0.0000, 0.0102, 0.0427, 0.0321, 3.9892, 4.0532, 0.0000, 5.0179, 5.0180, 3.0023, 14.7740, 2.2778, 5.0594, 3.2057, 
0000:23:39.186, 2762, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4732, 2.4417, 2.4502, 2.4390, 2.4370, 2.4387, 0.0000, 0.1310, 0.0000, 0.0103, 0.0427, 0.0322, 3.9903, 4.0524, 0.0000, 5.0182, 5.0180, 3.0022, 14.7760, 2.2778, 5.0604, 3.2056, 
0000:23:39.692, 2763, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4733, 2.4416, 2.4504, 2.4390, 2.4371, 2.4388, 0.0000, 0.1321, 0.0006, 0.0106, 0.0422, 0.0316, 3.9889, 4.0525, 0.0000, 5.0184, 5.0182, 3.0023, 14.7740, 2.2774, 5.0598, 3.2057, 
0000:23:40.192, 2764, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4732, 2.4417, 2.4504, 2.4391, 2.4371, 2.4388, 0.0000, 0.1330, 0.0011, 0.0106, 0.0420, 0.0311, 3.9901, 4.0517, 0.0000, 5.0178, 5.0178, 3.0023, 14.7720, 2.2775, 5.0590, 3.2060, 
0000:23:40.695, 2765, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4732, 2.4415, 2.4503, 2.4391, 2.4371, 2.4387, 0.0000, 0.1334, 0.0011, 0.0106, 0.0415, 0.0305, 3.9899, 4.0525, 0.0000, 5.0179, 5.0180, 3.0023, 14.7740, 2.2779, 5.0594, 3.2060, 
0000:23:41.220, 2766, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4733, 2.4417, 2.4505, 2.4390, 2.4371, 2.4387, 0.0000, 0.1325, 0.0007, 0.0104, 0.0421, 0.0312, 3.9895, 4.0523, 0.0000, 5.0180, 5.0177, 3.0022, 14.7740, 2.2776, 5.0594, 3.2056, 
0000:23:41.737, 2767, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4733, 2.4417, 2.4505, 2.4390, 2.4371, 2.4387, 0.0000, 0.1324, 0.0005, 0.0104, 0.0424, 0.0315, 3.9897, 4.0531, 0.0000, 5.0178, 5.0180, 3.0021, 14.7740, 2.2777, 5.0596, 3.2061, 
0000:23:42.239, 2768, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4732, 2.4417, 2.4504, 2.4390, 2.4371, 2.4387, 0.0000, 0.1330, 0.0010, 0.0105, 0.0418, 0.0306, 3.9897, 4.0524, 0.0000, 5.0181, 5.0180, 3.0023, 14.7720, 2.2775, 5.0602, 3.2058, 
0000:23:42.741, 2769, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4734, 2.4417, 2.4504, 2.4391, 2.4372, 2.4388, 0.0000, 0.1325, 0.0006, 0.0104, 0.0420, 0.0311, 3.9908, 4.0529, 0.0000, 5.0184, 5.0183, 3.0022, 14.7740, 2.2778, 5.0599, 3.2058, 
0000:23:43.242, 2770, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4733, 2.4416, 2.4503, 2.4390, 2.4370, 2.4387, 0.0000, 0.1343, 0.0017, 0.0105, 0.0411, 0.0299, 3.9895, 4.0520, 0.0000, 5.0182, 5.0180, 3.0023, 14.7740, 2.2776, 5.0600, 3.2056, 
0000:23:43.729, 2771, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4732, 2.4417, 2.4505, 2.4390, 2.4372, 2.4388, 0.0000, 0.1346, 0.0018, 0.0107, 0.0411, 0.0302, 3.9900, 4.0532, 0.0000, 5.0180, 5.0182, 3.0023, 14.7760, 2.2778, 5.0594, 3.2060, 
0000:23:44.248, 2772, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4733, 2.4417, 2.4504, 2.4390, 2.4372, 2.4387, 0.0000, 0.1330, 0.0007, 0.0103, 0.0419, 0.0312, 3.9893, 4.0517, 0.0000, 5.0180, 5.0179, 3.0022, 14.7760, 2.2779, 5.0596, 3.2059, 
0000:23:44.767, 2773, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4733, 2.4418, 2.4505, 2.4391, 2.4372, 2.4388, 0.0000, 0.1315, 0.0000, 0.0101, 0.0426, 0.0322, 3.9903, 4.0541, 0.0000, 5.0179, 5.0175, 3.0023, 14.7760, 2.2779, 5.0598, 3.2056, 
0000:23:45.285, 2774, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4733, 2.4417, 2.4504, 2.4389, 2.4371, 2.4387, 0.0000, 0.1324, 0.0005, 0.0102, 0.0421, 0.0313, 3.9893, 4.0523, 0.0000, 5.0183, 5.0179, 3.0023, 14.7740, 2.2776, 5.0592, 3.2060, 
0000:23:45.788, 2775, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4734, 2.4418, 2.4504, 2.4392, 2.4372, 2.4388, 0.0000, 0.1332, 0.0010, 0.0103, 0.0417, 0.0309, 3.9895, 4.0532, 0.0000, 5.0178, 5.0180, 3.0023, 14.7740, 2.2780, 5.0597, 3.2058, 
0000:23:46.291, 2776, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4733, 2.4418, 2.4505, 2.4391, 2.4371, 2.4388, 0.0000, 0.1343, 0.0014, 0.0104, 0.0411, 0.0297, 3.9893, 4.0526, 0.0000, 5.0179, 5.0180, 3.0021, 14.7760, 2.2780, 5.0597, 3.2057, 
0000:23:46.821, 2777, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4734, 2.4418, 2.4505, 2.4391, 2.4371, 2.4387, 0.0000, 0.1318, 0.0001, 0.0102, 0.0425, 0.0315, 3.9896, 4.0508, 0.0000, 5.0175, 5.0175, 3.0025, 14.7760, 2.2779, 5.0593, 3.2062, 
0000:23:47.343, 2778, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4736, 2.4420, 2.4506, 2.4393, 2.4372, 2.4388, 0.0000, 0.1318, 0.0002, 0.0103, 0.0426, 0.0318, 3.9902, 4.0516, 0.0000, 5.0175, 5.0179, 3.0024, 14.7740, 2.2777, 5.0597, 3.2063, 
0000:23:47.860, 2779, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4777, 2.4459, 2.4544, 2.4433, 2.4413, 2.4430, 0.0000, 0.1320, 0.0006, 0.0108, 0.0431, 0.0322, 3.9903, 4.0515, 0.0000, 5.0177, 5.0181, 3.0021, 14.8020, 2.2779, 5.0595, 3.2059, 
0000:23:48.363, 2780, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4798, 2.4482, 2.4568, 2.4458, 2.4437, 2.4456, 0.0000, 0.1336, 0.0015, 0.0110, 0.0426, 0.0315, 3.9902, 4.0530, 0.0000, 5.0186, 5.0185, 3.0022, 14.8160, 2.2780, 5.0602, 3.2064, 
0000:23:48.866, 2781, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4823, 2.4505, 2.4589, 2.4481, 2.4458, 2.4479, 0.0000, 0.1347, 0.0021, 0.0112, 0.0423, 0.0311, 3.9902, 4.0530, 0.0000, 5.0177, 5.0177, 3.0023, 14.8280, 2.2779, 5.0600, 3.2062, 
0000:23:49.369, 2782, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4821, 2.4502, 2.4587, 2.4479, 2.4458, 2.4478, 0.0000, 0.1344, 0.0017, 0.0107, 0.0420, 0.0311, 3.9906, 4.0531, 0.0000, 5.0183, 5.0184, 3.0021, 14.8280, 2.2779, 5.0598, 3.2056, 
0000:23:49.887, 2783, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4803, 2.4486, 2.4570, 2.4461, 2.4438, 2.4459, 0.0000, 0.1344, 0.0014, 0.0105, 0.0421, 0.0311, 3.9905, 4.0531, 0.0000, 5.0182, 5.0177, 3.0023, 14.8180, 2.2777, 5.0599, 3.2056, 
0000:23:50.405, 2784, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4808, 2.4491, 2.4576, 2.4467, 2.4444, 2.4464, 0.0000, 0.1358, 0.0022, 0.0108, 0.0416, 0.0307, 3.9891, 4.0521, 0.0000, 5.0181, 5.0181, 3.0023, 14.8200, 2.2780, 5.0598, 3.2054, 
0000:23:50.907, 2785, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4824, 2.4507, 2.4591, 2.4485, 2.4460, 2.4482, 0.0000, 0.1351, 0.0018, 0.0107, 0.0421, 0.0314, 3.9883, 4.0514, 0.0000, 5.0177, 5.0176, 3.0021, 14.8340, 2.2779, 5.0596, 3.2058, 
0000:23:51.444, 2786, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4723, 2.4406, 2.4493, 2.4377, 2.4358, 2.4370, 0.0000, 0.1329, 0.0000, 0.0096, 0.0419, 0.0311, 3.9904, 4.0545, 0.0000, 5.0182, 5.0180, 3.0023, 14.7420, 2.2781, 5.0596, 3.2059, 
0000:23:51.964, 2787, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4674, 2.4360, 2.4448, 2.4337, 2.4321, 2.4335, 0.0000, 0.1315, 0.0000, 0.0095, 0.0420, 0.0314, 3.9904, 4.0528, 0.0000, 5.0181, 5.0176, 3.0023, 14.7400, 2.2778, 5.0598, 3.2057, 
0000:23:52.482, 2788, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4696, 2.4383, 2.4469, 2.4353, 2.4335, 2.4349, 0.0000, 0.1313, 0.0000, 0.0099, 0.0424, 0.0314, 3.9905, 4.0528, 0.0000, 5.0175, 5.0175, 3.0022, 14.7520, 2.2779, 5.0597, 3.2057, 
0000:23:53.015, 2789, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4727, 2.4412, 2.4499, 2.4386, 2.4367, 2.4381, 0.0000, 0.1301, 0.0000, 0.0103, 0.0433, 0.0324, 3.9900, 4.0512, 0.0000, 5.0178, 5.0179, 3.0023, 14.7700, 2.2779, 5.0596, 3.2057, 
0000:23:53.532, 2790, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4728, 2.4412, 2.4498, 2.4384, 2.4366, 2.4380, 0.0000, 0.1308, 0.0000, 0.0104, 0.0426, 0.0316, 3.9894, 4.0526, 0.0000, 5.0176, 5.0182, 3.0022, 14.7700, 2.2782, 5.0599, 3.2057, 
0000:23:54.036, 2791, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4823, 2.4505, 2.4587, 2.4479, 2.4457, 2.4477, 0.0000, 0.1322, 0.0011, 0.0115, 0.0436, 0.0325, 3.9893, 4.0528, 0.0000, 5.0185, 5.0179, 3.0022, 14.8280, 2.2781, 5.0603, 3.2061, 
0000:23:54.553, 2792, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4825, 2.4507, 2.4591, 2.4482, 2.4458, 2.4479, 0.0000, 0.1329, 0.0013, 0.0112, 0.0428, 0.0315, 3.9892, 4.0526, 0.0000, 5.0179, 5.0176, 3.0022, 14.8300, 2.2786, 5.0597, 3.2057, 
0000:23:55.078, 2793, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4828, 2.4509, 2.4592, 2.4484, 2.4461, 2.4482, 0.0000, 0.1328, 0.0011, 0.0110, 0.0430, 0.0318, 3.9895, 4.0528, 0.0000, 5.0183, 5.0177, 3.0021, 14.8320, 2.2780, 5.0599, 3.2059, 
0000:23:55.596, 2794, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4827, 2.4510, 2.4594, 2.4486, 2.4462, 2.4484, 0.0000, 0.1334, 0.0016, 0.0109, 0.0426, 0.0317, 3.9908, 4.0539, 0.0000, 5.0181, 5.0182, 3.0023, 14.8360, 2.2782, 5.0601, 3.2057, 
0000:23:56.113, 2795, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4788, 2.4471, 2.4556, 2.4447, 2.4425, 2.4442, 0.0000, 0.1325, 0.0008, 0.0102, 0.0424, 0.0315, 3.9893, 4.0523, 0.0000, 5.0177, 5.0179, 3.0022, 14.8080, 2.2780, 5.0595, 3.2059, 
0000:23:56.615, 2796, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4738, 2.4422, 2.4507, 2.4395, 2.4375, 2.4389, 0.0000, 0.1337, 0.0014, 0.0101, 0.0411, 0.0303, 3.9892, 4.0526, 0.0000, 5.0180, 5.0181, 3.0023, 14.7740, 2.2780, 5.0598, 3.2061, 
0000:23:57.116, 2797, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4713, 2.4398, 2.4484, 2.4370, 2.4351, 2.4365, 0.0000, 0.1335, 0.0009, 0.0100, 0.0412, 0.0304, 3.9899, 4.0525, 0.0000, 5.0181, 5.0179, 3.0022, 14.7520, 2.2781, 5.0593, 3.2061, 
0000:23:57.617, 2798, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4694, 2.4380, 2.4467, 2.4352, 2.4333, 2.4346, 0.0000, 0.1329, 0.0007, 0.0098, 0.0414, 0.0308, 3.9904, 4.0532, 0.0000, 5.0181, 5.0180, 3.0023, 14.7520, 2.2781, 5.0596, 3.2060, 
0000:23:58.124, 2799, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4746, 2.4431, 2.4515, 2.4404, 2.4384, 2.4400, 0.0000, 0.1333, 0.0011, 0.0103, 0.0419, 0.0309, 3.9900, 4.0529, 0.0000, 5.0184, 5.0176, 3.0023, 14.7820, 2.2780, 5.0592, 3.2054, 
0000:23:58.642, 2800, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4748, 2.4432, 2.4517, 2.4406, 2.4385, 2.4400, 0.0000, 0.1316, 0.0000, 0.0103, 0.0427, 0.0318, 3.9901, 4.0521, 0.0000, 5.0180, 5.0181, 3.0021, 14.7840, 2.2780, 5.0595, 3.2057, 
0000:23:59.160, 2801, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4747, 2.4432, 2.4516, 2.4403, 2.4384, 2.4398, 0.0000, 0.1327, 0.0008, 0.0103, 0.0420, 0.0310, 3.9888, 4.0516, 0.0000, 5.0183, 5.0178, 3.0021, 14.7800, 2.2782, 5.0597, 3.2058, 
0000:23:59.678, 2802, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4747, 2.4432, 2.4516, 2.4404, 2.4384, 2.4399, 0.0000, 0.1323, 0.0005, 0.0102, 0.0421, 0.0312, 3.9897, 4.0543, 0.0000, 5.0178, 5.0173, 3.0022, 14.7820, 2.2780, 5.0597, 3.2056, 
0000:24:00.180, 2803, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4747, 2.4431, 2.4516, 2.4403, 2.4384, 2.4399, 0.0000, 0.1329, 0.0009, 0.0105, 0.0422, 0.0313, 3.9889, 4.0519, 0.0000, 5.0175, 5.0174, 3.0022, 14.7820, 2.2779, 5.0589, 3.2056, 
0000:24:00.667, 2804, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4748, 2.4432, 2.4517, 2.4405, 2.4384, 2.4400, 0.0000, 0.1334, 0.0013, 0.0105, 0.0413, 0.0308, 3.9900, 4.0536, 0.0000, 5.0177, 5.0171, 3.0022, 14.7820, 2.2781, 5.0595, 3.2058, 
0000:24:01.181, 2805, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4747, 2.4432, 2.4517, 2.4406, 2.4385, 2.4400, 0.0000, 0.1320, 0.0004, 0.0102, 0.0422, 0.0318, 3.9893, 4.0525, 0.0000, 5.0181, 5.0178, 3.0023, 14.7820, 2.2783, 5.0597, 3.2055, 
0000:24:01.699, 2806, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4747, 2.4431, 2.4516, 2.4404, 2.4384, 2.4399, 0.0000, 0.1320, 0.0004, 0.0103, 0.0422, 0.0314, 3.9898, 4.0536, 0.0000, 5.0178, 5.0174, 3.0024, 14.7820, 2.2782, 5.0595, 3.2054, 
0000:24:02.233, 2807, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4748, 2.4431, 2.4515, 2.4403, 2.4384, 2.4398, 0.0000, 0.1317, 0.0004, 0.0104, 0.0423, 0.0315, 3.9905, 4.0537, 0.0000, 5.0184, 5.0179, 3.0021, 14.7820, 2.2780, 5.0599, 3.2056, 
0000:24:02.751, 2808, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4748, 2.4432, 2.4516, 2.4403, 2.4383, 2.4398, 0.0000, 0.1316, 0.0003, 0.0105, 0.0424, 0.0318, 3.9897, 4.0531, 0.0000, 5.0183, 5.0181, 3.0022, 14.7840, 2.2781, 5.0596, 3.2055, 
0000:24:03.273, 2809, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4747, 2.4431, 2.4515, 2.4404, 2.4384, 2.4400, 0.0000, 0.1319, 0.0006, 0.0104, 0.0420, 0.0313, 3.9898, 4.0516, 0.0000, 5.0184, 5.0179, 3.0022, 14.7820, 2.2782, 5.0598, 3.2056, 
0000:24:03.790, 2810, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4749, 2.4432, 2.4516, 2.4404, 2.4385, 2.4400, 0.0000, 0.1318, 0.0007, 0.0105, 0.0421, 0.0314, 3.9905, 4.0537, 0.0000, 5.0179, 5.0175, 3.0023, 14.7840, 2.2782, 5.0592, 3.2058, 
0000:24:04.291, 2811, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4747, 2.4431, 2.4517, 2.4405, 2.4385, 2.4401, 0.0000, 0.1327, 0.0011, 0.0105, 0.0418, 0.0308, 3.9897, 4.0529, 0.0000, 5.0179, 5.0177, 3.0021, 14.7840, 2.2782, 5.0596, 3.2055, 
0000:24:04.793, 2812, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4748, 2.4432, 2.4516, 2.4403, 2.4384, 2.4400, 0.0000, 0.1329, 0.0013, 0.0105, 0.0416, 0.0307, 3.9896, 4.0531, 0.0000, 5.0179, 5.0176, 3.0023, 14.7820, 2.2782, 5.0596, 3.2055, 
0000:24:05.310, 2813, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4749, 2.4432, 2.4516, 2.4404, 2.4385, 2.4400, 0.0000, 0.1310, 0.0001, 0.0103, 0.0422, 0.0318, 3.9891, 4.0534, 0.0000, 5.0182, 5.0181, 3.0022, 14.7820, 2.2783, 5.0598, 3.2058, 
0000:24:05.843, 2814, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4749, 2.4432, 2.4516, 2.4403, 2.4385, 2.4400, 0.0000, 0.1316, 0.0005, 0.0105, 0.0422, 0.0315, 3.9898, 4.0527, 0.0000, 5.0178, 5.0181, 3.0023, 14.7840, 2.2784, 5.0597, 3.2059, 
0000:24:06.361, 2815, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4748, 2.4432, 2.4516, 2.4404, 2.4385, 2.4400, 0.0000, 0.1311, 0.0002, 0.0102, 0.0424, 0.0318, 3.9898, 4.0523, 0.0000, 5.0179, 5.0181, 3.0021, 14.7840, 2.2782, 5.0596, 3.2056, 
0000:24:06.888, 2816, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4748, 2.4433, 2.4516, 2.4404, 2.4384, 2.4399, 0.0000, 0.1313, 0.0006, 0.0104, 0.0425, 0.0315, 3.9893, 4.0531, 0.0000, 5.0178, 5.0183, 3.0022, 14.7820, 2.2782, 5.0595, 3.2059, 
0000:24:07.409, 2817, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4751, 2.4433, 2.4516, 2.4406, 2.4386, 2.4400, 0.0000, 0.1314, 0.0007, 0.0104, 0.0423, 0.0315, 3.9891, 4.0524, 0.0000, 5.0180, 5.0179, 3.0023, 14.7820, 2.2781, 5.0596, 3.2060, 
0000:24:07.908, 2818, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4749, 2.4432, 2.4517, 2.4405, 2.4385, 2.4400, 0.0000, 0.1322, 0.0010, 0.0106, 0.0420, 0.0311, 3.9886, 4.0521, 0.0000, 5.0185, 5.0180, 3.0023, 14.7840, 2.2781, 5.0595, 3.2055, 
0000:24:08.425, 2819, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4749, 2.4433, 2.4517, 2.4406, 2.4386, 2.4401, 0.0000, 0.1311, 0.0004, 0.0105, 0.0426, 0.0315, 3.9904, 4.0525, 0.0000, 5.0184, 5.0184, 3.0022, 14.7820, 2.2781, 5.0598, 3.2062, 
0000:24:08.941, 2820, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4749, 2.4432, 2.4516, 2.4405, 2.4386, 2.4401, 0.0000, 0.1320, 0.0011, 0.0105, 0.0422, 0.0312, 3.9905, 4.0535, 0.0000, 5.0180, 5.0179, 3.0021, 14.7820, 2.2782, 5.0599, 3.2060, 
0000:24:09.443, 2821, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4750, 2.4433, 2.4516, 2.4405, 2.4387, 2.4400, 0.0000, 0.1331, 0.0015, 0.0105, 0.0417, 0.0305, 3.9909, 4.0519, 0.0000, 5.0182, 5.0179, 3.0022, 14.7820, 2.2780, 5.0598, 3.2063, 
0000:24:09.955, 2822, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4749, 2.4432, 2.4515, 2.4403, 2.4385, 2.4402, 0.0000, 0.1317, 0.0005, 0.0105, 0.0424, 0.0316, 3.9894, 4.0526, 0.0000, 5.0177, 5.0179, 3.0022, 14.7840, 2.2784, 5.0598, 3.2060, 
0000:24:10.460, 2823, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4748, 2.4432, 2.4516, 2.4404, 2.4385, 2.4401, 0.0000, 0.1335, 0.0016, 0.0105, 0.0416, 0.0303, 3.9900, 4.0525, 0.0000, 5.0184, 5.0180, 3.0022, 14.7820, 2.2783, 5.0596, 3.2056, 
0000:24:10.961, 2824, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4749, 2.4432, 2.4516, 2.4404, 2.4386, 2.4401, 0.0000, 0.1334, 0.0012, 0.0104, 0.0417, 0.0307, 3.9886, 4.0523, 0.0000, 5.0181, 5.0176, 3.0022, 14.7840, 2.2781, 5.0595, 3.2059, 
0000:24:11.465, 2825, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4749, 2.4432, 2.4516, 2.4404, 2.4386, 2.4400, 0.0000, 0.1333, 0.0014, 0.0105, 0.0418, 0.0309, 3.9889, 4.0527, 0.0000, 5.0179, 5.0177, 3.0023, 14.7820, 2.2781, 5.0600, 3.2059, 
0000:24:12.002, 2826, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 2.4749, 2.4434, 2.4517, 2.4404, 2.4387, 2.4400, 0.0000, 0.1298, 0.0000, 0.0101, 0.0434, 0.0330, 3.9912, 4.0543, 0.0000, 5.0184, 5.0183, 3.0023, 14.7840, 2.2783, 5.0600, 3.2058, 
